step,l2,n0_ind,n0_alloc,n1_ind,n1_alloc,n2_ind,n2_alloc,n3_ind,n3_alloc,n4_ind,n4_alloc,n5_ind,n5_alloc,n6_ind,n6_alloc,n7_ind,n7_alloc,n8_ind,n8_alloc,n9_ind,n9_alloc
11900,0.230865,100.000000,0.000000,99.999318,0.003593,99.987366,0.066540,100.000000,0.000000,99.988712,0.059453,99.998280,0.009058,99.998280,0.009061,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
12000,0.210792,100.000000,0.000000,99.999372,0.003620,99.988467,0.066514,100.000000,0.000000,99.989699,0.059413,99.998429,0.009060,99.998429,0.009063,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
12100,0.192468,100.000000,0.000000,99.999422,0.003649,99.989472,0.066491,100.000000,0.000000,99.990599,0.059374,99.998565,0.009061,99.998565,0.009064,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
12200,0.175739,100.000000,0.000000,99.999468,0.003677,99.990389,0.066468,100.000000,0.000000,99.991421,0.059335,99.998690,0.009063,99.998689,0.009065,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
12300,0.160468,100.000000,0.000000,99.999511,0.003706,99.991226,0.066448,100.000000,0.000000,99.992170,0.059298,99.998803,0.009064,99.998803,0.009066,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
12400,0.146526,100.000000,0.000000,99.999549,0.003736,99.991990,0.066429,100.000000,0.000000,99.992854,0.059261,99.998907,0.009064,99.998907,0.009066,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
12500,0.133799,100.000000,0.000000,99.999585,0.003766,99.992687,0.066411,100.000000,0.000000,99.993478,0.059225,99.999002,0.009065,99.999002,0.009067,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
12600,0.122179,100.000000,0.000000,99.999618,0.003797,99.993323,0.066394,100.000000,0.000000,99.994047,0.059190,99.999088,0.009066,99.999088,0.009067,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
12700,0.111571,100.000000,0.000000,99.999648,0.003827,99.993903,0.066379,100.000000,0.000000,99.994567,0.059155,99.999167,0.009066,99.999167,0.009068,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
12800,0.101886,100.000000,0.000000,99.999676,0.003859,99.994433,0.066365,100.000000,0.000000,99.995041,0.059121,99.999240,0.009066,99.999239,0.009068,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
12900,0.093044,100.000000,0.000000,99.999702,0.003890,99.994917,0.066352,100.000000,0.000000,99.995473,0.059089,99.999305,0.009066,99.999305,0.009068,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
13000,0.084971,100.000000,0.000000,99.999726,0.003922,99.995359,0.066341,100.000000,0.000000,99.995868,0.059056,99.999366,0.009066,99.999366,0.009067,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
13100,0.077600,100.000000,0.000000,99.999747,0.003954,99.995762,0.066330,100.000000,0.000000,99.996228,0.059025,99.999421,0.009066,99.999421,0.009067,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
13200,0.070870,100.000000,0.000000,99.999767,0.003986,99.996129,0.066321,100.000000,0.000000,99.996557,0.058994,99.999471,0.009066,99.999471,0.009067,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
13300,0.064725,100.000000,0.000000,99.999786,0.004018,99.996465,0.066313,100.000000,0.000000,99.996857,0.058964,99.999517,0.009065,99.999517,0.009066,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
13400,0.059115,100.000000,0.000000,99.999803,0.004051,99.996772,0.066305,100.000000,0.000000,99.997131,0.058935,99.999559,0.009065,99.999559,0.009065,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
13500,0.053992,100.000000,0.000000,99.999818,0.004084,99.997052,0.066299,100.000000,0.000000,99.997381,0.058906,99.999597,0.009064,99.999597,0.009065,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
13600,0.049314,100.000000,0.000000,99.999833,0.004116,99.997307,0.066294,100.000000,0.000000,99.997609,0.058878,99.999632,0.009063,99.999632,0.009064,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
13700,0.045043,100.000000,0.000000,99.999846,0.004149,99.997541,0.066290,100.000000,0.000000,99.997817,0.058851,99.999664,0.009062,99.999664,0.009063,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
13800,0.041142,100.000000,0.000000,99.999858,0.004182,99.997754,0.066287,100.000000,0.000000,99.998007,0.058825,99.999693,0.009061,99.999693,0.009062,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
13900,0.037581,100.000000,0.000000,99.999870,0.004215,99.997948,0.066284,100.000000,0.000000,99.998180,0.058799,99.999720,0.009060,99.999720,0.009061,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
14000,0.034328,100.000000,0.000000,99.999880,0.004248,99.998126,0.066283,100.000000,0.000000,99.998338,0.058774,99.999744,0.009059,99.999744,0.009060,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
14100,0.031358,100.000000,0.000000,99.999889,0.004281,99.998288,0.066282,100.000000,0.000000,99.998483,0.058750,99.999766,0.009058,99.999766,0.009058,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
14200,0.028645,100.000000,0.000000,99.999898,0.004313,99.998436,0.066282,100.000000,0.000000,99.998614,0.058726,99.999786,0.009057,99.999786,0.009057,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
14300,0.026168,100.000000,0.000000,99.999906,0.004346,99.998571,0.066283,100.000000,0.000000,99.998735,0.058703,99.999805,0.009055,99.999805,0.009056,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
14400,0.023906,100.000000,0.000000,99.999914,0.004379,99.998695,0.066285,100.000000,0.000000,99.998845,0.058681,99.999822,0.009054,99.999822,0.009054,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
14500,0.021839,100.000000,0.000000,99.999921,0.004411,99.998808,0.066287,100.000000,0.000000,99.998945,0.058659,99.999837,0.009052,99.999837,0.009053,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
14600,0.019952,100.000000,0.000000,99.999927,0.004443,99.998911,0.066291,100.000000,0.000000,99.999036,0.058639,99.999851,0.009051,99.999851,0.009051,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
14700,0.018229,100.000000,0.000000,99.999933,0.004475,99.999005,0.066294,100.000000,0.000000,99.999120,0.058618,99.999864,0.009049,99.999864,0.009050,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
14800,0.016655,100.000000,0.000000,99.999938,0.004507,99.999091,0.066299,100.000000,0.000000,99.999196,0.058599,99.999876,0.009048,99.999876,0.009048,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
14900,0.015217,100.000000,0.000000,99.999943,0.004538,99.999169,0.066304,100.000000,0.000000,99.999266,0.058580,99.999887,0.009046,99.999887,0.009046,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
15000,0.013903,100.000000,0.000000,99.999948,0.004569,99.999241,0.066310,100.000000,0.000000,99.999329,0.058562,99.999896,0.009044,99.999896,0.009044,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
15100,0.012703,100.000000,0.000000,99.999952,0.004600,99.999306,0.066317,100.000000,0.000000,99.999388,0.058545,99.999905,0.009042,99.999905,0.009043,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
15200,0.011608,100.000000,0.000000,99.999956,0.004631,99.999366,0.066324,100.000000,0.000000,99.999441,0.058528,99.999914,0.009041,99.999914,0.009041,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
15300,0.010606,100.000000,0.000000,99.999959,0.004661,99.999421,0.066331,100.000000,0.000000,99.999489,0.058512,99.999921,0.009039,99.999921,0.009039,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
15400,0.009692,100.000000,0.000000,99.999963,0.004691,99.999471,0.066339,100.000000,0.000000,99.999533,0.058497,99.999928,0.009037,99.999928,0.009037,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
15500,0.008857,100.000000,0.000000,99.999966,0.004720,99.999516,0.066348,100.000000,0.000000,99.999574,0.058482,99.999934,0.009035,99.999934,0.009035,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
15600,0.008093,100.000000,0.000000,99.999968,0.004749,99.999558,0.066357,100.000000,0.000000,99.999610,0.058468,99.999940,0.009033,99.999940,0.009033,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
15700,0.007396,100.000000,0.000000,99.999971,0.004778,99.999596,0.066367,100.000000,0.000000,99.999644,0.058455,99.999945,0.009031,99.999945,0.009031,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
15800,0.006759,100.000000,0.000000,99.999973,0.004806,99.999631,0.066377,100.000000,0.000000,99.999675,0.058442,99.999950,0.009029,99.999950,0.009029,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
15900,0.006177,100.000000,0.000000,99.999975,0.004834,99.999662,0.066387,100.000000,0.000000,99.999703,0.058430,99.999954,0.009027,99.999954,0.009027,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
16000,0.005645,100.000000,0.000000,99.999977,0.004861,99.999691,0.066398,100.000000,0.000000,99.999729,0.058419,99.999958,0.009025,99.999958,0.009025,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
16100,0.005159,100.000000,0.000000,99.999979,0.004888,99.999718,0.066409,100.000000,0.000000,99.999752,0.058408,99.999962,0.009023,99.999962,0.009023,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
16200,0.004715,100.000000,0.000000,99.999981,0.004914,99.999742,0.066421,100.000000,0.000000,99.999773,0.058398,99.999965,0.009021,99.999965,0.009021,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
16300,0.004310,100.000000,0.000000,99.999982,0.004939,99.999764,0.066433,100.000000,0.000000,99.999793,0.058389,99.999968,0.009019,99.999968,0.009019,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
16400,0.003939,100.000000,0.000000,99.999984,0.004965,99.999785,0.066445,100.000000,0.000000,99.999811,0.058380,99.999971,0.009017,99.999971,0.009017,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
16500,0.003600,100.000000,0.000000,99.999985,0.004989,99.999803,0.066458,100.000000,0.000000,99.999827,0.058372,99.999973,0.009015,99.999973,0.009015,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
16600,0.003291,100.000000,0.000000,99.999986,0.005013,99.999820,0.066470,100.000000,0.000000,99.999842,0.058365,99.999976,0.009013,99.999976,0.009013,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
16700,0.003008,100.000000,0.000000,99.999988,0.005036,99.999835,0.066483,100.000000,0.000000,99.999856,0.058358,99.999978,0.009011,99.999978,0.009011,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
16800,0.002750,100.000000,0.000000,99.999989,0.005059,99.999850,0.066497,100.000000,0.000000,99.999868,0.058352,99.999980,0.009009,99.999980,0.009009,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
16900,0.002514,100.000000,0.000000,99.999989,0.005082,99.999862,0.066510,100.000000,0.000000,99.999879,0.058346,99.999981,0.009007,99.999981,0.009007,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
17000,0.002298,100.000000,0.000000,99.999990,0.005103,99.999874,0.066524,100.000000,0.000000,99.999890,0.058341,99.999983,0.009005,99.999983,0.009005,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
17100,0.002100,100.000000,0.000000,99.999991,0.005124,99.999885,0.066537,100.000000,0.000000,99.999899,0.058336,99.999984,0.009003,99.999984,0.009003,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
17200,0.001920,100.000000,0.000000,99.999992,0.005145,99.999895,0.066551,100.000000,0.000000,99.999908,0.058332,99.999986,0.009001,99.999986,0.009001,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
17300,0.001755,100.000000,0.000000,99.999993,0.005164,99.999904,0.066565,100.000000,0.000000,99.999916,0.058329,99.999987,0.008999,99.999987,0.008999,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
17400,0.001605,100.000000,0.000000,99.999993,0.005184,99.999912,0.066580,100.000000,0.000000,99.999923,0.058326,99.999988,0.008997,99.999988,0.008997,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
17500,0.001467,100.000000,0.000000,99.999994,0.005202,99.999920,0.066594,100.000000,0.000000,99.999930,0.058324,99.999989,0.008995,99.999989,0.008995,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
17600,0.001341,100.000000,0.000000,99.999994,0.005220,99.999927,0.066608,100.000000,0.000000,99.999936,0.058322,99.999990,0.008993,99.999990,0.008993,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
17700,0.001226,100.000000,0.000000,99.999995,0.005238,99.999933,0.066623,100.000000,0.000000,99.999941,0.058320,99.999991,0.008991,99.999991,0.008991,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
17800,0.001121,100.000000,0.000000,99.999995,0.005254,99.999939,0.066637,100.000000,0.000000,99.999946,0.058319,99.999992,0.008989,99.999992,0.008989,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
17900,0.001025,100.000000,0.000000,99.999996,0.005271,99.999944,0.066651,100.000000,0.000000,99.999951,0.058319,99.999992,0.008987,99.999992,0.008987,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
17928,0.000999,100.000000,0.000000,99.999996,0.005275,99.999945,0.066655,100.000000,0.000000,99.999952,0.058319,99.999993,0.008987,99.999993,0.008987,100.000000,0.000000,100.000000,0.000000,100.000000,0.000000
