step,l2,n52_ind,n52_alloc,n24_ind,n24_alloc,n23_ind,n23_alloc,n5_ind,n5_alloc,n34_ind,n34_alloc,n46_ind,n46_alloc,n29_ind,n29_alloc,n45_ind,n45_alloc,n44_ind,n44_alloc,n40_ind,n40_alloc
55,1.606195,99.955753,1.952158,99.989100,0.464838,99.999987,0.000601,99.965417,1.111822,99.962602,1.178683,99.925477,2.297603,99.971941,0.827298,99.949954,1.451623,99.960230,1.121311,99.921781,2.136592
56,1.421171,99.960707,1.959884,99.990356,0.464914,99.999990,0.000531,99.969280,1.116750,99.966882,1.179963,99.934144,2.294841,99.975171,0.827660,99.955513,1.458922,99.964705,1.125106,99.930586,2.143811
57,1.257312,99.965119,1.967192,99.991469,0.464940,99.999992,0.000469,99.972725,1.121252,99.970681,1.181057,99.941811,2.292138,99.978038,0.827785,99.960472,1.465805,99.968688,1.128603,99.938426,2.150346
58,1.112219,99.969045,1.974120,99.992455,0.464931,99.999994,0.000414,99.975795,1.125364,99.974050,1.181984,99.948590,2.289487,99.980581,0.827700,99.964892,1.472296,99.972232,1.131826,99.945404,2.156252
59,0.983763,99.972537,1.980702,99.993328,0.464897,99.999995,0.000365,99.978528,1.129119,99.977038,1.182762,99.954585,2.286881,99.982835,0.827431,99.968830,1.478415,99.975383,1.134796,99.951609,2.161578
60,0.870052,99.975642,1.986970,99.994100,0.464848,99.999996,0.000322,99.980960,1.132550,99.979686,1.183409,99.959885,2.284313,99.984832,0.827001,99.972336,1.484184,99.978184,1.137533,99.957123,2.166371
61,0.769410,99.978401,1.992954,99.994784,0.464795,99.999997,0.000284,99.983123,1.135684,99.982032,1.183939,99.964569,2.281778,99.986600,0.826431,99.975455,1.489624,99.980671,1.140055,99.962022,2.170673
62,0.680345,99.980851,1.998680,99.995389,0.464744,99.999998,0.000251,99.985044,1.138547,99.984110,1.184365,99.968710,2.279271,99.988164,0.825739,99.978230,1.494751,99.982879,1.142380,99.966370,2.174522
63,0.601536,99.983028,2.004174,99.995924,0.464702,99.999998,0.000221,99.986751,1.141164,99.985950,1.184700,99.972369,2.276787,99.989548,0.824945,99.980696,1.499585,99.984838,1.144522,99.970229,2.177955
64,0.531812,99.984959,2.009457,99.996397,0.464674,99.999999,0.000195,99.988266,1.143555,99.987578,1.184952,99.975602,2.274323,99.990772,0.824062,99.982888,1.504140,99.986577,1.146497,99.973651,2.181001
65,0.470132,99.986673,2.014551,99.996815,0.464666,99.999999,0.000171,99.989611,1.145741,99.989020,1.185132,99.978458,2.271873,99.991853,0.823105,99.984834,1.508431,99.988118,1.148317,99.976686,2.183690
66,0.415576,99.988194,2.019473,99.997185,0.464681,99.999999,0.000151,99.990803,1.147739,99.990295,1.185246,99.980981,2.269433,99.992809,0.822087,99.986563,1.512473,99.989485,1.149993,99.979375,2.186047
67,0.367325,99.989542,2.024239,99.997512,0.464721,99.999999,0.000133,99.991861,1.149564,99.991423,1.185303,99.983210,2.266999,99.993654,0.821019,99.988097,1.516279,99.990695,1.151536,99.981758,2.188095
68,0.324656,99.990738,2.028863,99.997801,0.464789,100.000000,0.000117,99.992798,1.151230,99.992421,1.185306,99.985179,2.264567,99.994400,0.819910,99.989458,1.519859,99.991768,1.152956,99.983869,2.189856
69,0.286927,99.991798,2.033358,99.998056,0.464887,100.000000,0.000103,99.993628,1.152751,99.993303,1.185262,99.986917,2.262134,99.995058,0.818769,99.990665,1.523226,99.992718,1.154260,99.985737,2.191347
70,0.253569,99.992737,2.037734,99.998282,0.465016,100.000000,0.000091,99.994363,1.154138,99.994083,1.185175,99.988452,2.259694,99.995640,0.817604,99.991735,1.526389,99.993560,1.155457,99.987392,2.192587
71,0.224079,99.993570,2.042001,99.998481,0.465176,100.000000,0.000080,99.995015,1.155400,99.994773,1.185047,99.989808,2.257245,99.996153,0.816421,99.992684,1.529358,99.994305,1.156554,99.988855,2.193590
72,0.198011,99.994307,2.046168,99.998657,0.465368,100.000000,0.000070,99.995591,1.156548,99.995382,1.184884,99.991005,2.254783,99.996606,0.815226,99.993525,1.532141,99.994964,1.157556,99.990151,2.194370
73,0.174969,99.994961,2.050240,99.998813,0.465592,100.000000,0.000062,99.996102,1.157588,99.995921,1.184686,99.992061,2.252306,99.997006,0.814024,99.994270,1.534748,99.995547,1.158469,99.991296,2.194940
74,0.154603,99.995539,2.054224,99.998951,0.465847,100.000000,0.000055,99.996553,1.158530,99.996397,1.184457,99.992994,2.249812,99.997358,0.812819,99.994930,1.537186,99.996063,1.159300,99.992310,2.195313
75,0.136604,99.996052,2.058126,99.999072,0.466134,100.000000,0.000048,99.996953,1.159379,99.996818,1.184199,99.993817,2.247299,99.997670,0.811616,99.995515,1.539463,99.996520,1.160051,99.993206,2.195499
76,0.120699,99.996506,2.061948,99.999180,0.466452,100.000000,0.000042,99.997306,1.160142,99.997189,1.183913,99.994544,2.244764,99.997944,0.810417,99.996032,1.541586,99.996924,1.160729,99.993998,2.195509
77,0.106643,99.996907,2.065694,99.999275,0.466799,100.000000,0.000037,99.997619,1.160824,99.997517,1.183601,99.995185,2.242208,99.998187,0.809225,99.996491,1.543561,99.997281,1.161337,99.994698,2.195352
78,0.094223,99.997263,2.069368,99.999359,0.467176,100.000000,0.000033,99.997896,1.161430,99.997807,1.183265,99.995751,2.239631,99.998400,0.808043,99.996896,1.545395,99.997597,1.161878,99.995317,2.195038
79,0.083249,99.997578,2.072970,99.999433,0.467580,100.000000,0.000029,99.998140,1.161966,99.998064,1.182906,99.996251,2.237031,99.998589,0.806873,99.997255,1.547095,99.997876,1.162357,99.995864,2.194575
80,0.073553,99.997857,2.076502,99.999499,0.468012,100.000000,0.000025,99.998356,1.162435,99.998290,1.182525,99.996692,2.234410,99.998755,0.805715,99.997573,1.548665,99.998123,1.162777,99.996347,2.193972
81,0.064986,99.998103,2.079965,99.999557,0.468471,100.000000,0.000022,99.998547,1.162841,99.998490,1.182123,99.997081,2.231769,99.998902,0.804573,99.997854,1.550113,99.998342,1.163140,99.996774,2.193236
82,0.057417,99.998322,2.083359,99.999608,0.468954,100.000000,0.000020,99.998716,1.163189,99.998666,1.181702,99.997424,2.229110,99.999031,0.803447,99.998103,1.551443,99.998535,1.163450,99.997152,2.192376
83,0.050730,99.998515,2.086684,99.999653,0.469462,100.000000,0.000017,99.998866,1.163481,99.998822,1.181263,99.997727,2.226435,99.999145,0.802337,99.998322,1.552662,99.998705,1.163709,99.997485,2.191399
84,0.044823,99.998686,2.089941,99.999693,0.469993,100.000000,0.000015,99.998998,1.163721,99.998960,1.180805,99.997994,2.223746,99.999246,0.801246,99.998517,1.553773,99.998856,1.163920,99.997779,2.190313
85,0.039604,99.998837,2.093127,99.999729,0.470546,100.000000,0.000013,99.999114,1.163912,99.999081,1.180332,99.998230,2.221046,99.999334,0.800172,99.998689,1.554782,99.998989,1.164085,99.998039,2.189124
86,0.034993,99.998971,2.096242,99.999760,0.471120,100.000000,0.000012,99.999217,1.164056,99.999189,1.179842,99.998438,2.218338,99.999413,0.799117,99.998841,1.555693,99.999107,1.164208,99.998268,2.187839
87,0.030920,99.999090,2.099284,99.999788,0.471713,100.000000,0.000010,99.999309,1.164157,99.999284,1.179338,99.998622,2.215627,99.999482,0.798082,99.998976,1.556512,99.999211,1.164290,99.998471,2.186466
88,0.027321,99.999195,2.102252,99.999812,0.472326,100.000000,0.000009,99.999389,1.164216,99.999367,1.178820,99.998784,2.212916,99.999543,0.797066,99.999094,1.557243,99.999303,1.164332,99.998650,2.185010
89,0.024142,99.999287,2.105145,99.999834,0.472956,100.000000,0.000008,99.999460,1.164237,99.999441,1.178288,99.998927,2.210208,99.999596,0.796069,99.999200,1.557890,99.999384,1.164339,99.998808,2.183479
90,0.021334,99.999370,2.107961,99.999853,0.473602,100.000000,0.000007,99.999523,1.164221,99.999506,1.177745,99.999053,2.207510,99.999644,0.795092,99.999293,1.558458,99.999456,1.164310,99.998948,2.181879
91,0.018852,99.999442,2.110697,99.999870,0.474264,100.000000,0.000006,99.999579,1.164171,99.999564,1.177190,99.999164,2.204824,99.999686,0.794134,99.999375,1.558949,99.999519,1.164249,99.999071,2.180216
92,0.016660,99.999507,2.113352,99.999885,0.474940,100.000000,0.000006,99.999628,1.164089,99.999615,1.176624,99.999262,2.202156,99.999723,0.793196,99.999447,1.559369,99.999575,1.164157,99.999180,2.178496
93,0.014724,99.999563,2.115924,99.999898,0.475629,100.000000,0.000005,99.999671,1.163976,99.999660,1.176049,99.999349,2.199510,99.999755,0.792277,99.999511,1.559720,99.999624,1.164035,99.999276,2.176725
94,0.013013,99.999614,2.118410,99.999910,0.476331,100.000000,0.000004,99.999709,1.163834,99.999700,1.175464,99.999425,2.196891,99.999784,0.791377,99.999568,1.560008,99.999668,1.163886,99.999360,2.174909
95,0.011501,99.999658,2.120810,99.999920,0.477043,100.000000,0.000004,99.999743,1.163666,99.999735,1.174872,99.999493,2.194303,99.999809,0.790496,99.999618,1.560234,99.999707,1.163711,99.999435,2.173054
96,0.010165,99.999698,2.123121,99.999929,0.477765,100.000000,0.000003,99.999773,1.163472,99.999766,1.174271,99.999552,2.191752,99.999831,0.789634,99.999663,1.560402,99.999741,1.163512,99.999501,2.171165
97,0.008985,99.999732,2.125342,99.999937,0.478496,100.000000,0.000003,99.999799,1.163255,99.999793,1.173664,99.999604,2.189242,99.999851,0.788789,99.999702,1.560516,99.999771,1.163290,99.999560,2.169248
98,0.007942,99.999763,2.127471,99.999945,0.479234,100.000000,0.000003,99.999823,1.163016,99.999817,1.173050,99.999651,2.186777,99.999869,0.787963,99.999736,1.560579,99.999798,1.163046,99.999611,2.167307
99,0.007020,99.999791,2.129506,99.999951,0.479978,100.000000,0.000002,99.999843,1.162756,99.999838,1.172431,99.999692,2.184362,99.999884,0.787155,99.999767,1.560593,99.999821,1.162782,99.999657,2.165347
100,0.006206,99.999815,2.131447,99.999957,0.480728,100.000000,0.000002,99.999862,1.162477,99.999857,1.171807,99.999728,2.182001,99.999898,0.786364,99.999794,1.560562,99.999842,1.162500,99.999697,2.163374
101,0.005487,99.999836,2.133294,99.999962,0.481482,100.000000,0.000002,99.999878,1.162180,99.999874,1.171179,99.999760,2.179697,99.999910,0.785591,99.999818,1.560488,99.999860,1.162201,99.999732,2.161393
102,0.004851,99.999855,2.135044,99.999966,0.482239,100.000000,0.000002,99.999892,1.161867,99.999889,1.170548,99.999788,2.177454,99.999920,0.784834,99.999839,1.560375,99.999877,1.161885,99.999763,2.159407
103,0.004289,99.999872,2.136697,99.999970,0.482998,100.000000,0.000001,99.999904,1.161539,99.999901,1.169914,99.999812,2.175276,99.999929,0.784094,99.999858,1.560223,99.999891,1.161554,99.999791,2.157420
104,0.003792,99.999886,2.138254,99.999973,0.483758,100.000000,0.000001,99.999916,1.161196,99.999913,1.169278,99.999834,2.173165,99.999938,0.783369,99.999874,1.560038,99.999904,1.161210,99.999815,2.155438
105,0.003353,99.999900,2.139714,99.999976,0.484517,100.000000,0.000001,99.999925,1.160841,99.999923,1.168641,99.999854,2.171125,99.999945,0.782661,99.999889,1.559819,99.999915,1.160853,99.999837,2.153464
106,0.002965,99.999911,2.141078,99.999979,0.485275,100.000000,0.000001,99.999934,1.160475,99.999932,1.168002,99.999871,2.169158,99.999951,0.781969,99.999902,1.559571,99.999925,1.160485,99.999856,2.151501
107,0.002622,99.999921,2.142347,99.999981,0.486031,100.000000,0.000001,99.999942,1.160098,99.999940,1.167364,99.999886,2.167266,99.999957,0.781292,99.999913,1.559295,99.999933,1.160107,99.999873,2.149553
108,0.002319,99.999930,2.143520,99.999984,0.486783,100.000000,0.000001,99.999948,1.159711,99.999947,1.166727,99.999899,2.165451,99.999962,0.780630,99.999923,1.558993,99.999941,1.159720,99.999888,2.147624
109,0.002051,99.999938,2.144600,99.999985,0.487530,100.000000,0.000001,99.999954,1.159317,99.999953,1.166090,99.999911,2.163714,99.999966,0.779982,99.999932,1.558668,99.999948,1.159324,99.999901,2.145717
110,0.001814,99.999946,2.145587,99.999987,0.488272,100.000000,0.000001,99.999960,1.158915,99.999959,1.165455,99.999921,2.162056,99.999970,0.779350,99.999940,1.558321,99.999954,1.158921,99.999912,2.143833
111,0.001604,99.999952,2.146483,99.999989,0.489008,100.000000,0.000000,99.999964,1.158507,99.999963,1.164823,99.999930,2.160479,99.999974,0.778732,99.999947,1.557955,99.999959,1.158513,99.999922,2.141978
112,0.001419,99.999957,2.147291,99.999990,0.489736,100.000000,0.000000,99.999968,1.158094,99.999968,1.164194,99.999938,2.158982,99.999977,0.778128,99.999953,1.557571,99.999964,1.158099,99.999931,2.140151
113,0.001255,99.999962,2.148012,99.999991,0.490456,100.000000,0.000000,99.999972,1.157676,99.999971,1.163569,99.999946,2.157567,99.999980,0.777538,99.999958,1.557172,99.999968,1.157681,99.999939,2.138357
114,0.001110,99.999967,2.148648,99.999992,0.491167,100.000000,0.000000,99.999975,1.157256,99.999975,1.162948,99.999952,2.156232,99.999982,0.776963,99.999963,1.556759,99.999972,1.157259,99.999946,2.136598
115,0.000982,99.999970,2.149202,99.999993,0.491868,100.000000,0.000000,99.999978,1.156833,99.999978,1.162332,99.999957,2.154977,99.999984,0.776401,99.999968,1.556334,99.999975,1.156836,99.999953,2.134874
